,TARGET,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,FAMILY_INCOME,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
2880,0,36,0,Среднее специальное,Состою в браке,0,0,1,0,Хакасия,Хакасия,1,0,от 20000 до 50000 руб.,15000.0,1,0
2881,0,31,1,Высшее,Состою в браке,2,2,1,0,Московская область,Московская область,0,0,от 20000 до 50000 руб.,15000.0,1,0
2882,0,63,1,Высшее,Не состоял в браке,0,0,0,1,Липецкая область,Липецкая область,1,0,от 10000 до 20000 руб.,4700.0,1,0
2883,0,25,0,Среднее специальное,Состою в браке,1,1,1,0,Липецкая область,Липецкая область,0,1,от 20000 до 50000 руб.,17000.0,1,0
2884,1,45,1,Среднее специальное,Состою в браке,3,0,1,0,Ульяновская область,Ульяновская область,0,0,от 10000 до 20000 руб.,6000.0,1,0
2885,1,30,1,Высшее,Не состоял в браке,1,1,1,0,Алтайский край,Алтайский край,1,0,от 5000 до 10000 руб.,5200.0,2,0
2886,0,55,0,Среднее специальное,Состою в браке,2,0,1,0,Ульяновская область,Ульяновская область,0,0,от 5000 до 10000 руб.,5500.0,2,1
2887,1,26,0,Среднее специальное,Состою в браке,0,0,1,0,Тульская область,Тульская область,0,0,от 10000 до 20000 руб.,13000.0,2,2
2888,0,33,1,Среднее специальное,Не состоял в браке,0,0,1,0,Москва,Москва,1,0,от 10000 до 20000 руб.,20000.0,1,0
2889,0,33,0,Среднее,Состою в браке,1,2,1,0,Якутия,Якутия,1,1,от 20000 до 50000 руб.,25000.0,1,1
2890,0,30,1,Высшее,Состою в браке,1,1,1,0,Кировская область,Кировская область,0,0,от 10000 до 20000 руб.,8000.0,1,0
2891,0,22,0,Среднее специальное,Гражданский брак,0,0,1,0,Белгородская область,Белгородская область,0,0,от 20000 до 50000 руб.,14000.0,1,0
2892,0,65,1,Среднее специальное,Состою в браке,2,0,0,1,Челябинская область,Челябинская область,0,0,от 10000 до 20000 руб.,5300.0,2,2
2893,0,41,0,Среднее специальное,Состою в браке,3,2,1,0,Ростовская область,Ростовская область,0,0,от 10000 до 20000 руб.,10000.0,1,0
2894,0,30,0,Высшее,Состою в браке,2,2,1,0,Адыгея,Адыгея,0,0,от 10000 до 20000 руб.,13000.0,1,0
2895,0,41,1,Высшее,Состою в браке,2,2,1,0,Смоленская область,Смоленская область,1,0,от 20000 до 50000 руб.,18000.0,1,0
2896,0,54,1,Среднее специальное,Состою в браке,0,0,1,0,Мордовская республика,Мордовская республика,0,0,от 10000 до 20000 руб.,12000.0,1,0
2897,0,25,0,Среднее специальное,Не состоял в браке,0,0,1,0,Кемеровская область,Кемеровская область,0,1,от 10000 до 20000 руб.,15000.0,1,0
2898,0,56,0,Среднее,Не состоял в браке,2,0,0,1,Пермская область,Пермская область,0,0,от 5000 до 10000 руб.,7500.0,1,0
2899,0,51,1,Среднее специальное,Состою в браке,2,0,1,0,Ивановская область,Ивановская область,1,0,от 20000 до 50000 руб.,15000.0,1,0
2900,0,48,1,Среднее,Состою в браке,0,0,1,0,Пермская область,Пермская область,1,0,от 10000 до 20000 руб.,6000.0,2,0
2901,0,30,1,Среднее,Состою в браке,2,2,1,0,Татарстан,Татарстан,0,0,от 5000 до 10000 руб.,5700.0,1,0
2902,0,37,0,Среднее,Состою в браке,1,1,1,0,Ставропольский край,Ставропольский край,0,0,от 10000 до 20000 руб.,10000.0,1,1
2903,0,38,1,Среднее специальное,Гражданский брак,1,1,1,0,Адыгея,Адыгея,0,0,от 20000 до 50000 руб.,12000.0,1,1
2904,1,40,1,Среднее специальное,Разведен(а),1,0,1,0,Ярославская область,Ярославская область,1,0,от 10000 до 20000 руб.,11000.0,1,0
2905,0,30,0,Среднее специальное,Состою в браке,2,1,1,0,Башкирия,Башкирия,0,0,от 10000 до 20000 руб.,14000.0,2,1
2906,0,54,1,Среднее специальное,Состою в браке,0,0,1,0,Свердловская область,Свердловская область,1,0,от 10000 до 20000 руб.,7000.0,1,0
2907,0,37,1,Среднее специальное,Не состоял в браке,1,1,1,0,Челябинская область,Челябинская область,0,0,от 10000 до 20000 руб.,7000.0,1,0
2908,0,30,1,Среднее специальное,Состою в браке,1,1,1,0,Тверская область,Тверская область,0,0,от 20000 до 50000 руб.,10000.0,2,1
2909,0,46,1,Среднее,Состою в браке,0,0,1,0,Оренбургская область,Оренбургская область,0,0,от 10000 до 20000 руб.,5000.0,1,1
2910,1,26,0,Среднее специальное,Не состоял в браке,0,0,1,0,Липецкая область,Липецкая область,1,0,от 20000 до 50000 руб.,15000.0,1,0
2911,0,47,1,Среднее специальное,Состою в браке,0,0,1,0,Новгородская область,Новгородская область,0,0,от 10000 до 20000 руб.,6500.0,1,0
2912,0,39,1,Высшее,Не состоял в браке,1,1,1,0,Свердловская область,Свердловская область,1,1,от 20000 до 50000 руб.,20000.0,1,0
2913,1,31,0,Неполное среднее,Состою в браке,2,2,1,0,Архангельская область,Архангельская область,0,0,от 20000 до 50000 руб.,12000.0,1,1
2914,1,45,0,Высшее,Не состоял в браке,2,2,1,0,Санкт-Петербург,Санкт-Петербург,1,1,свыше 50000 руб.,50000.0,1,0
2915,0,25,0,Среднее специальное,Состою в браке,1,1,1,0,Вологодская область,Вологодская область,1,1,от 20000 до 50000 руб.,17000.0,2,2
2916,0,60,1,Среднее,Вдовец/Вдова,6,0,0,1,Пензенская область,Пензенская область,0,0,от 5000 до 10000 руб.,5200.0,2,1
2917,0,40,0,Среднее специальное,Состою в браке,0,0,1,0,Волгоградская область,Волгоградская область,0,0,от 10000 до 20000 руб.,8000.0,3,2
2918,0,60,0,Среднее специальное,Состою в браке,0,0,0,1,Белгородская область,Белгородская область,0,0,от 10000 до 20000 руб.,6000.0,1,0
2919,0,24,1,Среднее специальное,Состою в браке,1,1,1,0,Новгородская область,Новгородская область,0,0,от 10000 до 20000 руб.,10000.0,1,0
2920,0,30,0,Среднее,Состою в браке,1,2,1,0,Тульская область,Тульская область,0,1,от 20000 до 50000 руб.,22000.0,1,0
2921,0,35,0,Среднее,Гражданский брак,1,1,1,0,Новосибирская область,Новосибирская область,0,1,от 5000 до 10000 руб.,6000.0,1,1
2922,0,34,1,Неоконченное высшее,Вдовец/Вдова,2,2,1,0,Курская область,Курская область,1,0,от 10000 до 20000 руб.,10000.0,1,0
2923,1,43,0,Среднее специальное,Состою в браке,1,1,1,0,Смоленская область,Смоленская область,0,0,от 20000 до 50000 руб.,15000.0,2,1
2924,0,23,1,Среднее специальное,Не состоял в браке,0,0,1,0,Костромская область,Вологодская область,0,0,от 5000 до 10000 руб.,10000.0,1,0
2925,0,37,1,Среднее специальное,Состою в браке,1,0,1,0,Ростовская область,Ростовская область,0,1,от 20000 до 50000 руб.,18000.0,2,0
2926,0,54,1,Среднее специальное,Разведен(а),0,0,0,1,Карелия,Карелия,1,0,от 10000 до 20000 руб.,13000.0,1,0
2927,0,34,1,Высшее,Состою в браке,1,1,1,0,Марийская республика,Марийская республика,0,0,от 10000 до 20000 руб.,11000.0,1,1
2928,0,34,1,Среднее специальное,Состою в браке,2,2,1,0,Брянская область,Брянская область,0,0,от 10000 до 20000 руб.,8500.0,1,0
2929,0,39,1,Среднее специальное,Состою в браке,0,1,1,0,Камчатская область,Камчатская область,1,0,от 20000 до 50000 руб.,18000.0,1,0
